ID,Category,Status,Latitude,Longitude,category_encoded,status_encoded,density_score,category_frequency,is_pending,priority_label
1499,Pothole,Pending,23.241699215097174,77.39295143261678,1,2,0.03105961512841696,422,1,1
1500,Drainage,Completed,23.27414556514624,77.41667845783897,0,1,0.018883842226612633,223,0,0
1501,Waste,Pending,23.247091172935622,77.40038145681079,3,2,0.1387590453419282,478,1,1
1502,Water Supply,Pending,23.278058418741175,77.43889894371908,4,2,0.03285322959991039,158,1,2
1503,Water Supply,Completed,23.289734273994217,77.43172441376905,4,1,0.02254067362258467,158,0,1
1504,Waste,Completed,23.23170156031976,77.44161403239082,3,1,0.006294887680278399,478,0,0
1505,Pothole,Pending,23.283741951947455,77.39818025033702,1,2,0.021094015947165822,422,1,1
1506,Drainage,Pending,23.26725783201592,77.44078341796788,0,2,0.010970930679005952,223,1,1
1507,Water Supply,Completed,23.288302957149888,77.40847403218748,4,1,0.003472065901024931,158,0,1
1508,Pothole,Pending,23.257800571051582,77.40345112771882,1,2,0.015347200678475484,422,1,1
1509,Pothole,Pending,23.280743275834283,77.38562097161815,1,2,0.02064816777786656,422,1,1
1510,Pothole,Pending,23.233643644115897,77.38576591547157,1,2,0.008055388022672276,422,1,1
1511,Streetlight,Pending,23.250016743004696,77.4241206753568,2,2,0.013877886976313628,319,1,1
1512,Waste,Completed,23.23392099226507,77.41007573966604,3,1,0.011771039031074225,478,0,0
1513,Streetlight,Pending,23.288420588008744,77.39619129756217,2,2,0.008373254775916885,319,1,1
1514,Waste,Pending,23.27891843443631,77.41943821837951,3,2,0.06949115402145865,478,1,1
1515,Waste,Pending,23.28105284527476,77.397771487095,3,2,0.017764134109523377,478,1,0
1516,Pothole,Completed,23.286177913886032,77.41725790526067,1,1,0.02396645443304275,422,0,2
1517,Pothole,Pending,23.235006209167185,77.40415252481895,1,2,0.0187880014957299,422,1,1
1518,Pothole,Pending,23.2530358555508,77.43201313359671,1,2,0.016397834731746424,422,1,1
1519,Pothole,Pending,23.234162093342636,77.431841769646,1,2,0.013624458984590743,422,1,1
1520,Pothole,Completed,23.242547586093,77.41124102388734,1,1,0.0252077030996235,422,0,0
1521,Waste,Pending,23.243661946622257,77.4036491465601,3,2,0.029242896383794594,478,1,0
1522,Pothole,Completed,23.25804643266285,77.40435358779354,1,1,0.020163487838889892,422,0,0
1523,Water Supply,Cancelled,23.246013730047217,77.4309428715401,4,0,0.013492442142816934,158,0,1
1524,Pothole,Completed,23.235958686409063,77.40229076896786,1,1,0.017662494194682778,422,0,0
1525,Pothole,Completed,23.23994946534564,77.3951435624224,1,1,0.02119958577999947,422,0,0
1526,Streetlight,Completed,23.238736533813125,77.38768130051251,2,1,0.014441458445296755,319,0,0
1527,Water Supply,Pending,23.288284607874736,77.41060158725307,4,2,0.005828316108792965,158,1,2
1528,Waste,Cancelled,23.27545755041511,77.41152792593519,3,0,0.02188339289009067,478,0,0
1529,Streetlight,Pending,23.287965687916177,77.43305452262418,2,2,0.029737208205944502,319,1,1
1530,Streetlight,Pending,23.256284429190472,77.39587432178676,2,2,0.02090882670662323,319,1,1
1531,Streetlight,Completed,23.24660210889976,77.4054594764201,2,1,0.06721428473131312,319,0,0
1532,Waste,Pending,23.27779759183255,77.43110434433362,3,2,0.01973421568743418,478,1,0
1533,Streetlight,Completed,23.249475235082468,77.43201741664494,2,1,0.06929649654220314,319,0,0
1534,Waste,Pending,23.247863002422317,77.40567666455873,3,2,0.05338649913755448,478,1,0
1535,Streetlight,Completed,23.243850359532463,77.4101474413972,2,1,0.02909874201446763,319,0,0
1536,Streetlight,Completed,23.237680738693452,77.40079715345095,2,1,0.01055128462103357,319,0,0
1537,Waste,Pending,23.245287783661,77.43855329270515,3,2,0.02248828580211725,478,1,0
1538,Drainage,Pending,23.251219184908432,77.3897186259445,0,2,0.007238244527420321,223,1,1
1539,Waste,Pending,23.270339652488744,77.43862496538009,3,2,0.021867640633192995,478,1,0
1540,Drainage,Completed,23.23365389053317,77.42363198711011,0,1,0.02524876389170924,223,0,0
1541,Pothole,Completed,23.24253041637992,77.4144943291612,1,1,0.038286409839897305,422,0,0
1542,Waste,Pending,23.2784414184175,77.38455954364707,3,2,0.01745944513953111,478,1,0
1543,Waste,Completed,23.238715315415025,77.41113577150932,3,1,0.027132855564841116,478,0,0
1544,Water Supply,Pending,23.25045870879135,77.40706488630016,4,2,0.028604939040332514,158,1,2
1545,Waste,Cancelled,23.28177953531149,77.3922731287185,3,0,0.036345351260028795,478,0,0
1546,Waste,Pending,23.239195518668605,77.42198457621004,3,2,0.36912693208924774,478,1,1
1547,Pothole,Completed,23.23486421013709,77.44086905444209,1,1,0.005437549886464714,422,0,0
1548,Streetlight,Pending,23.2589722797048,77.41633132866387,2,2,0.3096894450015153,319,1,1
1549,Pothole,Pending,23.24804517067671,77.42548519658664,1,2,0.01285161919021669,422,1,1
1550,Waste,Pending,23.26370450186903,77.38670702715396,3,2,0.029298987671007394,478,1,0
1551,Waste,Completed,23.27812829342901,77.40766001974902,3,1,0.009036062407034657,478,0,0
1552,Waste,Pending,23.238128909289163,77.38958150910986,3,2,0.013358168263485206,478,1,0
1553,Waste,Cancelled,23.264741945073258,77.41936775013218,3,0,0.015740181086530126,478,0,0
1554,Pothole,Completed,23.26023052562339,77.43890892949285,1,1,0.01216504557785001,422,0,0
1555,Streetlight,Completed,23.23854472716079,77.42230666394829,2,1,0.12856295209859733,319,0,0
1556,Waste,Pending,23.26733990913174,77.38720818289886,3,2,0.040245317779670664,478,1,0
1557,Pothole,Completed,23.24631842507164,77.40387997229911,1,1,0.04093163956434735,422,0,0
1558,Pothole,Pending,23.25917005911264,77.41563980276645,1,2,0.24956537906773527,422,1,1
1559,Water Supply,Completed,23.23483633945662,77.406792465368,4,1,0.015172043355324946,158,0,1
1560,Water Supply,Cancelled,23.257475043432816,77.4326186406285,4,0,0.010399039564206382,158,0,1
1561,Drainage,Cancelled,23.24828780808257,77.4314802602826,0,0,0.03708254065209272,223,0,0
1562,Waste,Pending,23.27924287267112,77.41930986120619,3,2,0.06885646727590342,478,1,0
1563,Waste,Completed,23.23331872361984,77.40500747670796,3,1,0.013900623712000595,478,0,0
1564,Pothole,Completed,23.255016436495097,77.39792018242579,1,1,0.046866459013722654,422,0,0
1565,Waste,Pending,23.257405885447884,77.38895245909278,3,2,0.011209744273655849,478,1,0
1566,Pothole,Completed,23.273400364577945,77.4038938610092,1,1,0.028839528411814162,422,0,0
1567,Drainage,Pending,23.264357254505413,77.40739035103246,0,2,0.05149505083556518,223,1,1
1568,Drainage,Pending,23.26993274023165,77.42314937550624,0,2,0.024108770637373177,223,1,1
1569,Drainage,Pending,23.276522957139104,77.42208958945785,0,2,0.019849048186159072,223,1,1
1570,Pothole,Pending,23.28163217841949,77.38680648837847,1,2,0.027065042679504867,422,1,1
1571,Streetlight,Pending,23.248732529803345,77.40631555892587,2,2,0.04033411170791938,319,1,1
1572,Pothole,Completed,23.262181362321833,77.39350673203303,1,1,0.026172685225833103,422,0,0
1573,Waste,Completed,23.28030648470635,77.39200876231901,3,1,0.03214472198844856,478,0,0
1574,Streetlight,Pending,23.289267067857903,77.43223812898424,2,2,0.02903261979936749,319,1,1
1575,Waste,Pending,23.283271158662625,77.38511491300297,3,2,0.016774108098625454,478,1,0
1576,Pothole,Pending,23.25218803575746,77.40775097255413,1,2,0.021035003741138255,422,1,1
1577,Pothole,Completed,23.241609991033116,77.39269221934599,1,1,0.030233732145604927,422,0,2
1578,Streetlight,Completed,23.259263552244395,77.4353598129407,2,1,0.020127835901803556,319,0,0
1579,Drainage,Pending,23.27439848711016,77.4160224307965,0,2,0.019283532589315432,223,1,1
1580,Pothole,Completed,23.259454144245197,77.3964828381826,1,1,0.012840373506600838,422,0,0
1581,Drainage,Pending,23.258890851798817,77.41274563722997,0,2,0.8217200886633149,223,1,2
1582,Waste,Completed,23.280193825264902,77.42648918158218,3,1,0.01659951751111239,478,0,0
1583,Pothole,Completed,23.25158422674403,77.44008708053516,1,1,0.016717601476730643,422,0,0
1584,Streetlight,Completed,23.2814876804887,77.39582676025472,2,1,0.019169459574353537,319,0,0
1585,Streetlight,Completed,23.2543082880571,77.43577090632776,2,1,0.02022569716155223,319,0,0
1586,Water Supply,Pending,23.2495939863407,77.43865824685005,4,2,0.017933109107926552,158,1,2
1587,Waste,Completed,23.25713939467198,77.43758523267192,3,1,0.0188242870889015,478,0,0
1588,Streetlight,Completed,23.275646817520492,77.42072486141171,2,1,0.016820111415000748,319,0,0
1589,Streetlight,Pending,23.237460121671837,77.42038923926609,2,2,0.17072651522372229,319,1,1
1590,Water Supply,Pending,23.24168515295232,77.40679263799103,4,2,0.028341317610389567,158,1,2
1591,Waste,Pending,23.286986689539784,77.42774387293822,3,2,0.012749148142792861,478,1,0
1592,Drainage,Cancelled,23.24042949764288,77.41447764110106,0,0,0.04549442807374164,223,0,0
1593,Streetlight,Completed,23.26396363907586,77.4232462842737,2,1,0.013225997905015347,319,0,0
1594,Waste,Pending,23.264658867999714,77.40830747423092,3,2,0.05970314130890722,478,1,1
1595,Pothole,Pending,23.259277467723013,77.42648978784258,1,2,0.008309167728272896,422,1,1
1596,Pothole,Completed,23.268584714914606,77.43206829105627,1,1,0.1836810291473648,422,0,0
1597,Streetlight,Completed,23.243689603547853,77.39138617539616,2,1,0.01944923753025365,319,0,0
1598,Drainage,Pending,23.2630597360666,77.43257578293445,0,2,0.030785850622209333,223,1,1
1599,Streetlight,Pending,23.25223039531481,77.41501779190742,2,2,0.02259868847717098,319,1,1
1600,Streetlight,Completed,23.26960003557775,77.43327995454541,2,1,0.1783744800382859,319,0,0
