ID,Category,Status,Latitude,Longitude,category_encoded,status_encoded,density_score,category_frequency,is_pending,priority_label,cluster_id
1437,Pothole,Pending,23.243632527749007,77.42231481795822,1,2,0.1045044978245192,422,1,1,4
1438,Streetlight,Completed,23.265711112613264,77.42767062821724,2,1,0.049414887358638,319,0,0,2
1439,Water Supply,Completed,23.285590925886837,77.42783208496259,4,1,0.0178420628944809,158,0,1,-1
1440,Waste,Pending,23.285648371200928,77.41727346676164,3,2,0.0275538113726083,478,1,0,17
1441,Drainage,Completed,23.250414316686328,77.43686158649963,0,1,0.0184360862671636,223,0,0,-1
1442,Water Supply,Completed,23.2615606479733,77.43164447083836,4,1,0.018614853307727,158,0,1,2
1443,Waste,Completed,23.24259815391419,77.42802288688192,3,1,0.0203622688589043,478,0,0,-1
1444,Waste,Pending,23.289637866569933,77.38593633130083,3,2,0.0076364991822966,478,1,0,21
1445,Water Supply,Completed,23.288767074472077,77.38301267773318,4,1,0.0072257683725456,158,0,1,21
1446,Pothole,Completed,23.268870535782444,77.39534683663173,1,1,0.0124925496622747,422,0,0,-1
1447,Waste,Pending,23.278164843580647,77.42241141563481,3,2,0.0242536743935839,478,1,0,27
1448,Waste,Pending,23.27280600967702,77.40727184933294,3,2,0.0300349735328868,478,1,0,6
1449,Pothole,Completed,23.265489493142365,77.40674437555796,1,1,0.0296095059933306,422,0,0,0
1450,Streetlight,Pending,23.233100879819332,77.43567521329378,2,2,0.0074414425269037,319,1,1,-1
1451,Streetlight,Completed,23.257185860553157,77.43633377088791,2,1,0.0225888600810169,319,0,0,-1
1452,Water Supply,Completed,23.270387178130044,77.43715051584321,4,1,0.0349972736244298,158,0,1,16
1453,Waste,Pending,23.27055189683302,77.4014326845909,3,2,0.0233459832077096,478,1,0,6
1454,Pothole,Pending,23.25228735710534,77.42406334876435,1,2,0.0115928113110112,422,1,1,-1
1455,Pothole,Completed,23.28640151919948,77.39889799087646,1,1,0.0136840206321329,422,0,2,-1
1456,Pothole,Pending,23.239941421934205,77.39403658998447,1,2,0.0253733279772708,422,1,1,-1
1457,Waste,Pending,23.25992156677293,77.39367794744084,3,2,0.0229224304396087,478,1,0,14
1458,Water Supply,Completed,23.27135303859305,77.40312645725182,4,1,0.0376918818871646,158,0,1,6
1459,Drainage,Completed,23.271728148353507,77.40839745718678,0,1,0.036625891883746,223,0,0,6
1460,Pothole,Cancelled,23.268818337406127,77.4324569502633,1,0,0.2933143515633146,422,0,1,2
1461,Streetlight,Completed,23.24641729280711,77.38979346560836,2,1,0.0109685160474039,319,0,0,-1
1462,Waste,Pending,23.23927239412119,77.42669555084369,3,2,0.0395458422081253,478,1,0,4
1463,Pothole,Cancelled,23.2680564196096,77.41448729485136,1,0,0.016962051259493,422,0,0,-1
1464,Streetlight,Completed,23.265858126968364,77.39987672056056,2,1,0.0323837836547607,319,0,0,13
1465,Pothole,Pending,23.240661360617352,77.41216917507197,1,2,0.0268243489652368,422,1,1,-1
1466,Water Supply,Pending,23.27220834873423,77.40059652418662,4,2,0.0207966654763574,158,1,1,6
1467,Streetlight,Completed,23.25721031950402,77.41836491731429,2,1,0.0444140806060939,319,0,0,0
1468,Pothole,Pending,23.269965635496188,77.40863063537131,1,2,0.0271256896909753,422,1,1,6
1469,Drainage,Completed,23.28014202478621,77.39246433174473,0,1,0.0327126874128346,223,0,0,23
1470,Waste,Pending,23.240083705714618,77.38959498447333,3,2,0.0173852184054785,478,1,0,26
1471,Pothole,Pending,23.231048692079806,77.41540174092432,1,2,0.0065365679844309,422,1,1,-1
1472,Pothole,Completed,23.276646155183744,77.43674478199716,1,1,0.0249207514922743,422,0,0,-1
1473,Pothole,Pending,23.266481845509155,77.40323746119346,1,2,0.0154160375446373,422,1,1,-1
1474,Drainage,Pending,23.271878374177327,77.42658000643335,0,2,0.1309563206228838,223,1,1,2
1475,Pothole,Completed,23.280189298499316,77.42211968129638,1,1,0.0271302520846189,422,0,0,-1
1476,Drainage,Pending,23.27806865608947,77.43849329485857,0,2,0.0328822299050345,223,1,1,25
1477,Streetlight,Completed,23.28755520881573,77.43185886103795,2,1,0.0314726819452402,319,0,0,24
1478,Pothole,Completed,23.262056104731126,77.41659631553432,1,1,0.0868760838942034,422,0,0,0
1479,Drainage,Completed,23.25920973795959,77.42202182989405,0,1,0.010078046690591,223,0,0,-1
1480,Waste,Pending,23.25401323199344,77.43650318799504,3,2,0.021879286873536,478,1,0,-1
1481,Waste,Pending,23.23912146257065,77.40657112707521,3,2,0.0160961266039516,478,1,0,-1
1482,Pothole,Completed,23.26425643397292,77.40220768235146,1,1,0.0256378380857485,422,0,0,-1
1483,Waste,Cancelled,23.246520751459556,77.38324866501812,3,0,0.0065180994488221,478,0,0,-1
1484,Waste,Completed,23.28517845073278,77.43219306445148,3,1,0.0221259684367635,478,0,2,-1
1485,Streetlight,Completed,23.264891448256623,77.4306588420242,2,1,0.0658664209102127,319,0,0,2
1486,Pothole,Pending,23.265470410830485,77.388867271086,1,2,0.0223877945218417,422,1,1,-1
1487,Pothole,Completed,23.25119547965262,77.41721144286797,1,1,0.0169710775749266,422,0,0,-1
1488,Water Supply,Completed,23.23301936111866,77.41043890189002,4,1,0.0097772021289951,158,0,1,-1
1489,Streetlight,Pending,23.231804625922376,77.38972254573055,2,2,0.0079556857464789,319,1,1,-1
1490,Drainage,Pending,23.25530010864919,77.44143409362364,0,2,0.0104627045526281,223,1,1,-1
1491,Waste,Cancelled,23.234973922685832,77.3954817532478,3,0,0.0230796617463281,478,0,0,9
1492,Streetlight,Pending,23.266310817332407,77.38663405080543,2,2,0.0372620033822119,319,1,1,8
1493,Drainage,Pending,23.28275838033838,77.41829084277012,0,2,0.0160752013792645,223,1,1,-1
1494,Streetlight,Pending,23.282874888991124,77.42693200062799,2,2,0.0239316914991108,319,1,1,22
1495,Streetlight,Cancelled,23.269442724607934,77.38454660676283,2,0,0.0239466429975302,319,0,0,-1
1496,Pothole,Completed,23.242573909888375,77.42212305832362,1,1,0.1350944139088858,422,0,0,4
1497,Waste,Completed,23.28167980988153,77.41453751255709,3,1,0.0150997057855413,478,0,0,-1
1498,Pothole,Cancelled,23.283065606118793,77.3887959005325,1,0,0.0200301577429225,422,0,0,-1
1499,Pothole,Pending,23.241699215097174,77.39295143261678,1,2,0.0310596151284169,422,1,1,-1
1500,Drainage,Completed,23.27414556514624,77.41667845783897,0,1,0.0188838422266126,223,0,0,5
1501,Waste,Pending,23.247091172935622,77.40038145681079,3,2,0.1387590453419282,478,1,1,3
1502,Water Supply,Pending,23.278058418741175,77.43889894371908,4,2,0.0328532295999103,158,1,2,25
1503,Water Supply,Completed,23.289734273994217,77.43172441376905,4,1,0.0225406736225846,158,0,1,24
1504,Waste,Completed,23.23170156031976,77.44161403239082,3,1,0.0062948876802783,478,0,0,-1
1505,Pothole,Pending,23.283741951947455,77.39818025033702,1,2,0.0210940159471658,422,1,1,-1
1506,Drainage,Pending,23.26725783201592,77.44078341796788,0,2,0.0109709306790059,223,1,1,-1
1507,Water Supply,Completed,23.288302957149888,77.40847403218748,4,1,0.0034720659010249,158,0,1,-1
1508,Pothole,Pending,23.257800571051582,77.40345112771882,1,2,0.0153472006784754,422,1,1,-1
1509,Pothole,Pending,23.280743275834283,77.38562097161815,1,2,0.0206481677778665,422,1,1,-1
1510,Pothole,Pending,23.233643644115897,77.38576591547157,1,2,0.0080553880226722,422,1,1,-1
1511,Streetlight,Pending,23.250016743004696,77.4241206753568,2,2,0.0138778869763136,319,1,1,-1
1512,Waste,Completed,23.23392099226507,77.41007573966604,3,1,0.0117710390310742,478,0,0,-1
1513,Streetlight,Pending,23.288420588008744,77.39619129756217,2,2,0.0083732547759168,319,1,1,-1
1514,Waste,Pending,23.27891843443631,77.41943821837951,3,2,0.0694911540214586,478,1,1,15
1515,Waste,Pending,23.28105284527476,77.397771487095,3,2,0.0177641341095233,478,1,0,-1
1516,Pothole,Completed,23.286177913886032,77.41725790526067,1,1,0.0239664544330427,422,0,2,17
1517,Pothole,Pending,23.235006209167185,77.40415252481895,1,2,0.0187880014957299,422,1,1,-1
1518,Pothole,Pending,23.2530358555508,77.43201313359671,1,2,0.0163978347317464,422,1,1,-1
1519,Pothole,Pending,23.234162093342636,77.431841769646,1,2,0.0136244589845907,422,1,1,-1
1520,Pothole,Completed,23.242547586093,77.41124102388734,1,1,0.0252077030996235,422,0,0,7
1521,Waste,Pending,23.243661946622257,77.4036491465601,3,2,0.0292428963837945,478,1,0,7
1522,Pothole,Completed,23.25804643266285,77.40435358779354,1,1,0.0201634878388898,422,0,0,-1
1523,Water Supply,Cancelled,23.246013730047217,77.4309428715401,4,0,0.0134924421428169,158,0,1,-1
1524,Pothole,Completed,23.235958686409063,77.40229076896786,1,1,0.0176624941946827,422,0,0,-1
1525,Pothole,Completed,23.23994946534564,77.3951435624224,1,1,0.0211995857799994,422,0,0,-1
1526,Streetlight,Completed,23.238736533813125,77.38768130051251,2,1,0.0144414584452967,319,0,0,26
1527,Water Supply,Pending,23.288284607874736,77.41060158725307,4,2,0.0058283161087929,158,1,2,-1
1528,Waste,Cancelled,23.27545755041511,77.41152792593519,3,0,0.0218833928900906,478,0,0,-1
1529,Streetlight,Pending,23.287965687916177,77.43305452262418,2,2,0.0297372082059445,319,1,1,24
1530,Streetlight,Pending,23.256284429190472,77.39587432178676,2,2,0.0209088267066232,319,1,1,-1
1531,Streetlight,Completed,23.24660210889976,77.4054594764201,2,1,0.0672142847313131,319,0,0,3
1532,Waste,Pending,23.27779759183255,77.43110434433362,3,2,0.0197342156874341,478,1,0,-1
1533,Streetlight,Completed,23.249475235082468,77.43201741664494,2,1,0.0692964965422031,319,0,0,18
1534,Waste,Pending,23.247863002422317,77.40567666455873,3,2,0.0533864991375544,478,1,0,3
1535,Streetlight,Completed,23.243850359532463,77.4101474413972,2,1,0.0290987420144676,319,0,0,7
1536,Streetlight,Completed,23.237680738693452,77.40079715345095,2,1,0.0105512846210335,319,0,0,-1
1537,Waste,Pending,23.245287783661,77.43855329270515,3,2,0.0224882858021172,478,1,0,20
1538,Drainage,Pending,23.251219184908432,77.3897186259445,0,2,0.0072382445274203,223,1,1,-1
1539,Waste,Pending,23.270339652488744,77.43862496538009,3,2,0.0218676406331929,478,1,0,16
1540,Drainage,Completed,23.23365389053317,77.42363198711011,0,1,0.0252487638917092,223,0,0,4
1541,Pothole,Completed,23.24253041637992,77.4144943291612,1,1,0.0382864098398973,422,0,0,4
1542,Waste,Pending,23.2784414184175,77.38455954364707,3,2,0.0174594451395311,478,1,0,-1
1543,Waste,Completed,23.238715315415025,77.41113577150932,3,1,0.0271328555648411,478,0,0,12
1544,Water Supply,Pending,23.25045870879135,77.40706488630016,4,2,0.0286049390403325,158,1,2,3
1545,Waste,Cancelled,23.28177953531149,77.3922731287185,3,0,0.0363453512600287,478,0,0,23
1546,Waste,Pending,23.239195518668605,77.42198457621004,3,2,0.3691269320892477,478,1,1,4
1547,Pothole,Completed,23.23486421013709,77.44086905444209,1,1,0.0054375498864647,422,0,0,-1
1548,Streetlight,Pending,23.2589722797048,77.41633132866387,2,2,0.3096894450015153,319,1,1,0
1549,Pothole,Pending,23.24804517067671,77.42548519658664,1,2,0.0128516191902166,422,1,1,-1
1550,Waste,Pending,23.26370450186903,77.38670702715396,3,2,0.0292989876710073,478,1,0,-1
1551,Waste,Completed,23.27812829342901,77.40766001974902,3,1,0.0090360624070346,478,0,0,-1
1552,Waste,Pending,23.238128909289163,77.38958150910986,3,2,0.0133581682634852,478,1,0,26
1553,Waste,Cancelled,23.264741945073258,77.41936775013218,3,0,0.0157401810865301,478,0,0,-1
1554,Pothole,Completed,23.26023052562339,77.43890892949285,1,1,0.01216504557785,422,0,0,-1
1555,Streetlight,Completed,23.23854472716079,77.42230666394829,2,1,0.1285629520985973,319,0,0,4
1556,Waste,Pending,23.26733990913174,77.38720818289886,3,2,0.0402453177796706,478,1,0,8
1557,Pothole,Completed,23.24631842507164,77.40387997229911,1,1,0.0409316395643473,422,0,0,3
1558,Pothole,Pending,23.25917005911264,77.41563980276645,1,2,0.2495653790677352,422,1,1,0
1559,Water Supply,Completed,23.23483633945662,77.406792465368,4,1,0.0151720433553249,158,0,1,-1
1560,Water Supply,Cancelled,23.257475043432816,77.4326186406285,4,0,0.0103990395642063,158,0,1,-1
1561,Drainage,Cancelled,23.24828780808257,77.4314802602826,0,0,0.0370825406520927,223,0,0,18
1562,Waste,Pending,23.27924287267112,77.41930986120619,3,2,0.0688564672759034,478,1,0,15
1563,Waste,Completed,23.23331872361984,77.40500747670796,3,1,0.0139006237120005,478,0,0,-1
1564,Pothole,Completed,23.255016436495097,77.39792018242579,1,1,0.0468664590137226,422,0,0,3
1565,Waste,Pending,23.257405885447884,77.38895245909278,3,2,0.0112097442736558,478,1,0,19
1566,Pothole,Completed,23.273400364577945,77.4038938610092,1,1,0.0288395284118141,422,0,0,6
1567,Drainage,Pending,23.264357254505413,77.40739035103246,0,2,0.0514950508355651,223,1,1,0
1568,Drainage,Pending,23.26993274023165,77.42314937550624,0,2,0.0241087706373731,223,1,1,2
1569,Drainage,Pending,23.276522957139104,77.42208958945785,0,2,0.019849048186159,223,1,1,27
1570,Pothole,Pending,23.28163217841949,77.38680648837847,1,2,0.0270650426795048,422,1,1,-1
1571,Streetlight,Pending,23.248732529803345,77.40631555892587,2,2,0.0403341117079193,319,1,1,3
1572,Pothole,Completed,23.262181362321833,77.39350673203303,1,1,0.0261726852258331,422,0,0,14
1573,Waste,Completed,23.28030648470635,77.39200876231901,3,1,0.0321447219884485,478,0,0,23
1574,Streetlight,Pending,23.289267067857903,77.43223812898424,2,2,0.0290326197993674,319,1,1,24
1575,Waste,Pending,23.283271158662625,77.38511491300297,3,2,0.0167741080986254,478,1,0,-1
1576,Pothole,Pending,23.25218803575746,77.40775097255413,1,2,0.0210350037411382,422,1,1,3
1577,Pothole,Completed,23.241609991033116,77.39269221934599,1,1,0.0302337321456049,422,0,2,-1
1578,Streetlight,Completed,23.259263552244395,77.4353598129407,2,1,0.0201278359018035,319,0,0,-1
1579,Drainage,Pending,23.27439848711016,77.4160224307965,0,2,0.0192835325893154,223,1,1,5
1580,Pothole,Completed,23.259454144245197,77.3964828381826,1,1,0.0128403735066008,422,0,0,-1
1581,Drainage,Pending,23.258890851798817,77.41274563722997,0,2,0.8217200886633149,223,1,2,0
1582,Waste,Completed,23.280193825264902,77.42648918158218,3,1,0.0165995175111123,478,0,0,22
1583,Pothole,Completed,23.25158422674403,77.44008708053516,1,1,0.0167176014767306,422,0,0,-1
1584,Streetlight,Completed,23.2814876804887,77.39582676025472,2,1,0.0191694595743535,319,0,0,-1
1585,Streetlight,Completed,23.2543082880571,77.43577090632776,2,1,0.0202256971615522,319,0,0,-1
1586,Water Supply,Pending,23.2495939863407,77.43865824685005,4,2,0.0179331091079265,158,1,2,-1
1587,Waste,Completed,23.25713939467198,77.43758523267192,3,1,0.0188242870889015,478,0,0,-1
1588,Streetlight,Completed,23.275646817520492,77.42072486141171,2,1,0.0168201114150007,319,0,0,27
1589,Streetlight,Pending,23.237460121671837,77.42038923926609,2,2,0.1707265152237222,319,1,1,4
1590,Water Supply,Pending,23.24168515295232,77.40679263799103,4,2,0.0283413176103895,158,1,2,7
1591,Waste,Pending,23.286986689539784,77.42774387293822,3,2,0.0127491481427928,478,1,0,-1
1592,Drainage,Cancelled,23.24042949764288,77.41447764110106,0,0,0.0454944280737416,223,0,0,4
1593,Streetlight,Completed,23.26396363907586,77.4232462842737,2,1,0.0132259979050153,319,0,0,-1
1594,Waste,Pending,23.264658867999714,77.40830747423092,3,2,0.0597031413089072,478,1,1,0
1595,Pothole,Pending,23.259277467723013,77.42648978784258,1,2,0.0083091677282728,422,1,1,-1
1596,Pothole,Completed,23.268584714914606,77.43206829105627,1,1,0.1836810291473648,422,0,0,2
1597,Streetlight,Completed,23.243689603547853,77.39138617539616,2,1,0.0194492375302536,319,0,0,-1
1598,Drainage,Pending,23.2630597360666,77.43257578293445,0,2,0.0307858506222093,223,1,1,2
1599,Streetlight,Pending,23.25223039531481,77.41501779190742,2,2,0.0225986884771709,319,1,1,1
1600,Streetlight,Completed,23.26960003557775,77.43327995454541,2,1,0.1783744800382859,319,0,0,2
