ID,Category,Status,category_encoded,status_encoded,density_score,category_frequency,is_pending,Latitude,Longitude,priority_label
1498,Pothole,Cancelled,1,0,0.02003015774290978,422,0,23.283065606118793,77.3887959005325,0
1499,Pothole,Pending,1,2,0.031059615128397226,422,1,23.241699215097174,77.39295143261678,1
1500,Drainage,Completed,0,1,0.018883842226600635,223,0,23.27414556514624,77.41667845783897,0
1501,Waste,Pending,3,2,0.13875904534184005,478,1,23.247091172935622,77.40038145681079,1
1502,Water Supply,Pending,4,2,0.03285322959988952,158,1,23.278058418741175,77.43889894371908,2
1503,Water Supply,Completed,4,1,0.022540673622570347,158,0,23.289734273994217,77.43172441376905,1
1504,Waste,Completed,3,1,0.0062948876802744,478,0,23.23170156031976,77.44161403239082,0
1505,Pothole,Pending,1,2,0.021094015947152423,422,1,23.283741951947455,77.39818025033702,1
1506,Drainage,Pending,0,2,0.010970930678998982,223,1,23.26725783201592,77.44078341796788,1
1507,Water Supply,Completed,4,1,0.0034720659010227255,158,0,23.288302957149888,77.40847403218748,1
1508,Pothole,Pending,1,2,0.015347200678465735,422,1,23.257800571051582,77.40345112771882,1
1509,Pothole,Pending,1,2,0.020648167777853443,422,1,23.280743275834283,77.38562097161815,1
1510,Pothole,Pending,1,2,0.008055388022667158,422,1,23.233643644115897,77.38576591547157,1
1511,Streetlight,Pending,2,2,0.013877886976304812,319,1,23.250016743004696,77.4241206753568,1
1512,Waste,Completed,3,1,0.011771039031066749,478,0,23.23392099226507,77.41007573966604,0
1513,Streetlight,Pending,2,2,0.008373254775911566,319,1,23.288420588008744,77.39619129756217,1
1514,Waste,Pending,3,2,0.06949115402141451,478,1,23.27891843443631,77.41943821837951,0
1515,Waste,Pending,3,2,0.017764134109512095,478,1,23.28105284527476,77.397771487095,0
1516,Pothole,Completed,1,1,0.02396645443302752,422,0,23.286177913886032,77.41725790526067,0
1517,Pothole,Pending,1,2,0.018788001495717965,422,1,23.235006209167185,77.40415252481895,1
1518,Pothole,Pending,1,2,0.016397834731736005,422,1,23.2530358555508,77.43201313359671,1
1519,Pothole,Pending,1,2,0.013624458984582087,422,1,23.234162093342636,77.431841769646,1
1520,Pothole,Completed,1,1,0.025207703099607483,422,0,23.242547586093,77.41124102388734,0
1521,Waste,Pending,3,2,0.02924289638377602,478,1,23.243661946622257,77.4036491465601,0
1522,Pothole,Completed,1,1,0.020163487838877083,422,0,23.25804643266285,77.40435358779354,0
1523,Water Supply,Cancelled,4,0,0.013492442142808363,158,0,23.246013730047217,77.4309428715401,1
1524,Pothole,Completed,1,1,0.017662494194671557,422,0,23.235958686409063,77.40229076896786,0
1525,Pothole,Completed,1,1,0.021199585779986003,422,0,23.23994946534564,77.3951435624224,0
1526,Streetlight,Completed,2,1,0.01444145844528758,319,0,23.238736533813125,77.38768130051251,0
1527,Water Supply,Pending,4,2,0.005828316108789263,158,1,23.288284607874736,77.41060158725307,2
1528,Waste,Cancelled,3,0,0.021883392890076767,478,0,23.27545755041511,77.41152792593519,0
1529,Streetlight,Pending,2,2,0.02973720820592561,319,1,23.287965687916177,77.43305452262418,1
1530,Streetlight,Pending,2,2,0.02090882670660995,319,1,23.256284429190472,77.39587432178676,1
1531,Streetlight,Completed,2,1,0.06721428473127043,319,0,23.24660210889976,77.4054594764201,0
1532,Waste,Pending,3,2,0.01973421568742164,478,1,23.27779759183255,77.43110434433362,0
1533,Streetlight,Completed,2,1,0.06929649654215912,319,0,23.249475235082468,77.43201741664494,0
1534,Waste,Pending,3,2,0.05338649913752056,478,1,23.247863002422317,77.40567666455873,0
1535,Streetlight,Completed,2,1,0.02909874201444914,319,0,23.243850359532463,77.4101474413972,0
1536,Streetlight,Completed,2,1,0.010551284621026866,319,0,23.237680738693452,77.40079715345095,0
1537,Waste,Pending,3,2,0.022488285802102964,478,1,23.245287783661,77.43855329270515,0
1538,Drainage,Pending,0,2,0.0072382445274157235,223,1,23.251219184908432,77.3897186259445,1
1539,Waste,Pending,3,2,0.021867640633179104,478,1,23.270339652488744,77.43862496538009,0
1540,Drainage,Completed,0,1,0.025248763891693202,223,0,23.23365389053317,77.42363198711011,0
1541,Pothole,Completed,1,1,0.03828640983987298,422,0,23.24253041637992,77.4144943291612,0
1542,Waste,Pending,3,2,0.017459445139520018,478,1,23.2784414184175,77.38455954364707,0
1543,Waste,Completed,3,1,0.02713285556482388,478,0,23.238715315415025,77.41113577150932,0
1544,Water Supply,Pending,4,2,0.028604939040314345,158,1,23.25045870879135,77.40706488630016,2
1545,Waste,Cancelled,3,0,0.03634535126000571,478,0,23.28177953531149,77.3922731287185,0
1546,Waste,Pending,3,2,0.36912693208901326,478,1,23.239195518668605,77.42198457621004,1
1547,Pothole,Completed,1,1,0.005437549886461259,422,0,23.23486421013709,77.44086905444209,0
1548,Streetlight,Pending,2,2,0.30968944500131856,319,1,23.2589722797048,77.41633132866387,1
1549,Pothole,Pending,1,2,0.012851619190208526,422,1,23.24804517067671,77.42548519658664,1
1550,Waste,Pending,3,2,0.02929898767098878,478,1,23.26370450186903,77.38670702715396,0
1551,Waste,Completed,3,1,0.009036062407028917,478,0,23.27812829342901,77.40766001974902,0
1552,Waste,Pending,3,2,0.01335816826347672,478,1,23.238128909289163,77.38958150910986,0
1553,Waste,Cancelled,3,0,0.015740181086520127,478,0,23.264741945073258,77.41936775013218,0
1554,Pothole,Completed,1,1,0.012165045577842282,422,0,23.26023052562339,77.43890892949285,0
1555,Streetlight,Completed,2,1,0.12856295209851568,319,0,23.23854472716079,77.42230666394829,0
1556,Waste,Pending,3,2,0.0402453177796451,478,1,23.26733990913174,77.38720818289886,0
1557,Pothole,Completed,1,1,0.04093163956432135,422,0,23.24631842507164,77.40387997229911,0
1558,Pothole,Pending,1,2,0.24956537906757673,422,1,23.25917005911264,77.41563980276645,1
1559,Water Supply,Completed,4,1,0.015172043355315308,158,0,23.23483633945662,77.406792465368,1
1560,Water Supply,Cancelled,4,0,0.010399039564199776,158,0,23.257475043432816,77.4326186406285,1
1561,Drainage,Cancelled,0,0,0.03708254065206916,223,0,23.24828780808257,77.4314802602826,0
1562,Waste,Pending,3,2,0.06885646727585967,478,1,23.27924287267112,77.41930986120619,0
1563,Waste,Completed,3,1,0.013900623711991763,478,0,23.23331872361984,77.40500747670796,0
1564,Pothole,Completed,1,1,0.04686645901369288,422,0,23.255016436495097,77.39792018242579,0
1565,Waste,Pending,3,2,0.011209744273648728,478,1,23.257405885447884,77.38895245909278,0
1566,Pothole,Completed,1,1,0.02883952841179584,422,0,23.273400364577945,77.4038938610092,0
1567,Drainage,Pending,0,2,0.05149505083553247,223,1,23.264357254505413,77.40739035103246,1
1568,Drainage,Pending,0,2,0.024108770637357863,223,1,23.26993274023165,77.42314937550624,1
1569,Drainage,Pending,0,2,0.019849048186146464,223,1,23.276522957139104,77.42208958945785,1
1570,Pothole,Pending,1,2,0.027065042679487672,422,1,23.28163217841949,77.38680648837847,1
1571,Streetlight,Pending,2,2,0.040334111707893756,319,1,23.248732529803345,77.40631555892587,1
1572,Pothole,Completed,1,1,0.026172685225816478,422,0,23.262181362321833,77.39350673203303,0
1573,Waste,Completed,3,1,0.032144721988428146,478,0,23.28030648470635,77.39200876231901,0
1574,Streetlight,Pending,2,2,0.029032619799349048,319,1,23.289267067857903,77.43223812898424,1
1575,Waste,Pending,3,2,0.016774108098614796,478,1,23.283271158662625,77.38511491300297,0
1576,Pothole,Pending,1,2,0.021035003741124894,422,1,23.25218803575746,77.40775097255413,1
1577,Pothole,Completed,1,1,0.03023373214558572,422,0,23.241609991033116,77.39269221934599,0
1578,Streetlight,Completed,2,1,0.020127835901790767,319,0,23.259263552244395,77.4353598129407,0
1579,Drainage,Pending,0,2,0.01928353258930318,223,1,23.27439848711016,77.4160224307965,1
1580,Pothole,Completed,1,1,0.01284037350659268,422,0,23.259454144245197,77.3964828381826,0
1581,Drainage,Pending,0,2,0.8217200886627929,223,1,23.258890851798817,77.41274563722997,2
1582,Waste,Completed,3,1,0.016599517511101843,478,0,23.280193825264902,77.42648918158218,0
1583,Pothole,Completed,1,1,0.01671760147672002,422,0,23.25158422674403,77.44008708053516,0
1584,Streetlight,Completed,2,1,0.01916945957434136,319,0,23.2814876804887,77.39582676025472,0
1585,Streetlight,Completed,2,1,0.020225697161539383,319,0,23.2543082880571,77.43577090632776,0
1586,Water Supply,Pending,4,2,0.01793310910791516,158,1,23.2495939863407,77.43865824685005,2
1587,Waste,Completed,3,1,0.01882428708888954,478,0,23.25713939467198,77.43758523267192,0
1588,Streetlight,Completed,2,1,0.016820111414990065,319,0,23.275646817520492,77.42072486141171,0
1589,Streetlight,Pending,2,2,0.17072651522361382,319,1,23.237460121671837,77.42038923926609,1
1590,Water Supply,Pending,4,2,0.02834131761037156,158,1,23.24168515295232,77.40679263799103,2
1591,Waste,Pending,3,2,0.012749148142784763,478,1,23.286986689539784,77.42774387293822,0
1592,Drainage,Cancelled,0,0,0.04549442807371274,223,0,23.24042949764288,77.41447764110106,0
1593,Streetlight,Completed,2,1,0.013225997905006944,319,0,23.26396363907586,77.4232462842737,0
1594,Waste,Pending,3,2,0.05970314130886929,478,1,23.264658867999714,77.40830747423092,1
1595,Pothole,Pending,1,2,0.008309167728267617,422,1,23.259277467723013,77.42648978784258,1
1596,Pothole,Completed,1,1,0.18368102914724813,422,0,23.268584714914606,77.43206829105627,0
1597,Streetlight,Completed,2,1,0.019449237530241296,319,0,23.243689603547853,77.39138617539616,0
1598,Drainage,Pending,0,2,0.030785850622189775,223,1,23.2630597360666,77.43257578293445,1
1599,Streetlight,Pending,2,2,0.022598688477156622,319,1,23.25223039531481,77.41501779190742,1
1600,Streetlight,Completed,2,1,0.17837448003817258,319,0,23.26960003557775,77.43327995454541,0
